,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
26,133295,https://www.airbnb.com/rooms/133295,20220922013638,2022-09-22,city scrape,Lux Las Condes Furnished Apartments,"<b>The space</b><br />Apartment with amazing views, Located in the best area of the Golf in Las Condes district, 30 minutes from the airport, steps from subway (Alcantara and Escuela Militar Stations) and shopping centers, parks and entertainments. The apartment has 2 bedroom in suite Fully equipped, king bed (main bedroom) and 2 single beds (second bedroom) Cable TV delicately decorated bathroom, walking closet, kitchen, living room furniture, terrace decorated with beautiful flowers and the amazing view of the Financial district. The apartment is decorated with details that will make your stay a unique experience, you can listen to music or just read the newspaper or a good book enjoying the view and the tranquility of the neighborhood. Close you will f find good restaurants of all kinds, Isidora Goyenechea Avenue or the exclusive Alonso de Cordova St is nearby are a few minutes walking<br />The building have controlled access and closed circuit television, security guards and parkin",,https://a0.muscache.com/pictures/15682388/49c57198_original.jpg,13553614,https://www.airbnb.com/users/show/13553614,Felipe,2014-03-26,"Santiago, Chile","I am Chilean, born in the warm southern of Chile, for work reasons living in Santiago. Among my hobbies, I like to train hard in the gym, traveling, hanging out with friends and being with nice people. I consider myself a very friendly and cordial kind, especially with my guests",within an hour,100%,87%,f,https://a0.muscache.com/im/pictures/user/14db24a3-7e1b-4b82-99e8-19e5bed70b6b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/14db24a3-7e1b-4b82-99e8-19e5bed70b6b.jpg?aki_policy=profile_x_medium,,2.0,6.0,"['email', 'phone']",t,t,,Las Condes,,-33.41121,-70.58845,Entire rental unit,Entire home/apt,3,,2 baths,2.0,2.0,"[""Building staff"", ""Private hot tub"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Backyard"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""First aid kit"", ""Room-darkening shades"", ""Stove"", ""Dryer"", ""Microwave"", ""Bathtub"", ""Air conditioning"", ""Private patio or balcony"", ""Iron"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Free parking on premises"", ""Kitchen"", ""Carbon monoxide alarm"", ""Elevator"", ""Fire extinguisher"", ""Hot water"", ""Shared pool"", ""Gym"", ""Window guards"", ""Cable TV"", ""Children\u2019s books and toys"", ""Shampoo"", ""High chair"", ""Dishes and silverware"", ""Washer""]","$233,916.00",7,365,7,7,1125,1125,7.0,1125.0,,t,30,60,90,365,2022-09-22,83,1,0,2011-11-06,2022-03-08,4.83,4.87,4.92,4.97,4.95,4.92,4.85,,t,2,2,0,0,0.63
27,133783,https://www.airbnb.com/rooms/133783,20220922013638,2022-09-22,city scrape,Beautiful room in Providencia,"<b>The space</b><br />Great and luminous apartment located in Providencia, Santiago de Chile. <br />We rent one of our bedrooms, one bed twin size.  <br />Quiet, near to subway, swimming pool (only summer), gymnasium, parking. <br />Happily welcomed travelers from around the world. <br /> <br /> <br />Providencia includes Barrio Suecia, an area filled with pubs and nightclubs, and Barrio Bellavista, a bohemian area populated with artists and performers. The latter lies in the shadow of Cerro San Cristóbal, a prominent hill in the city topped by a 22 m statue of The Virgin Mary. The north of Providencia is its financial and commercial district (centered on Providencia Ave., a major shopping street), while the remainder of it contains high-priced residential development. <br /> <br />Other notable areas of interest in Providencia include the Metropolitan Zoo, the Teleférico (an aerial gondola that transports people from the foot of Pedro de Valdivia Avenue to the top of San Cristóbal Hil",,https://a0.muscache.com/pictures/1039972/047d1f0a_original.jpg,656696,https://www.airbnb.com/users/show/656696,María Victoria,2011-06-02,"Santiago, Chile","Soy corredora de propiedades y entiendo las necesidades de los clientes. ¡Qué mejor que recibir viajeros del mundo en mi casa por un tiempo!
Bienvenidos.",,,,f,https://a0.muscache.com/im/users/656696/profile_pic/1307038609/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/656696/profile_pic/1307038609/original.jpg?aki_policy=profile_x_medium,,1.0,3.0,"['email', 'phone']",t,f,,Providencia,,-33.42974,-70.60432,Private room in rental unit,Private room,1,,2 baths,1.0,1.0,"[""Heating"", ""Pool"", ""Wifi"", ""Gym"", ""TV with standard cable"", ""Long term stays allowed"", ""Cable TV"", ""Free parking on premises"", ""Kitchen"", ""Elevator"", ""Dryer"", ""Washer""]","$46,783.00",1,365,1,1,365,365,1.0,365.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
28,136438,https://www.airbnb.com/rooms/136438,20220922013638,2022-09-22,city scrape,Fully Furnished Apartment Providencia,"<b>The space</b><br />Apartment : <br />Prestigious apartment and cozy apartment, located just a few steps from Metro Los Leones, in a vibrant heart of Providencia sector :shopping center, super markets, restaurants, pubs, culture information center, pharmacy, banks etc. Neighborhood to famous cultural sector: Barrio Bellavista 3 metro station distance.   <br />From the swimming pool of the top floor of the building, able to enjoy and see the panoramic view of the mountain range of Andes and all the city view and The Costanera Center (The tallest building and biggest shopping center in Santiago and South America) from the apartment’s balcony. <br /> <br /> <br />Great furnished apartment with modern decoration that able to accommodate till 3 persons. <br /> <br />-	One bedroom with queen size´s bed. <br />-	Sofa bed <br />-	Fully equipped American style kitchen : Microware, stove, build in oven, fridge, plates and utensils. <br />-	Comfortable living room <br />-	Balcony <br />-	Heatin",,https://a0.muscache.com/pictures/3671201/6680f620_original.jpg,667910,https://www.airbnb.com/users/show/667910,Roxana,2011-06-05,"Santiago, Chile","Me gusta recibir huéspedes y hacerlos sentir como en casa.
Es concepto de alojar en un departamento y con comodidad de un hotel, ofrecemos servicio de limpieza sin costo extra y también podemos guardar sus equipajes.",within an hour,95%,86%,f,https://a0.muscache.com/im/pictures/user/8ec20b72-95ab-41d6-952e-a36d1a742887.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8ec20b72-95ab-41d6-952e-a36d1a742887.jpg?aki_policy=profile_x_medium,,11.0,14.0,"['email', 'phone']",t,t,,Providencia,,-33.42343,-70.60899,Entire rental unit,Entire home/apt,2,,1 bath,1.0,2.0,"[""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Smart lock"", ""Hair dryer"", ""Crib"", ""Cooking basics"", ""Heating"", ""Dryer"", ""Microwave"", ""Air conditioning"", ""Pool"", ""Iron"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Gym"", ""Cable TV"", ""Shampoo"", ""Paid parking on premises"", ""Dishes and silverware"", ""Washer""]","$50,429.00",1,90,1,1,90,90,1.0,90.0,,t,13,24,36,311,2022-09-22,45,13,0,2012-03-12,2022-08-22,4.77,4.72,4.91,4.74,4.73,4.86,4.73,,f,11,11,0,0,0.35
29,136993,https://www.airbnb.com/rooms/136993,20220922013638,2022-09-22,city scrape,Apto Las condes - Santiago de Chile,"O apartamento de Santiago a disposicao está localizado em um ponto estratégico : uma quadra do metro, supermercado, farmacia, shopping e também perto de setores empresariais. Está preparado para receber duas pessoas, ideal para casal ou executivos.<br /><br /><b>The space</b><br />Perto de shoping, farmácia, supermercado e metro em avenidas principais. Bairro nobre.<br />um quarto com duas camas, tv, closet, banheiro com jacuzzi ,secador de cabelo,<br />sala com internet e ar condicionado.<br />Cozinha completa e<br />edificio com: academia, piscina e estacionamento.<br /><br /><b>Guest access</b><br />Academia, piscina e estacionamento.<br /><br /><b>Other things to note</b><br />Apresentar-se com o consierge e registrar sua entrada e/ou do segundo acompanhante  para recebimento de correspondência ou entregas e controle de pessoas que circulam pelo edifício,para sua própria segurança. Manter portas e janelas fechadas. Sempre desligar o ar condicionado ao sair. Não jogar papel ou qualq","O bairro é ideal para caminhar, almoços rápidos ou bons restaurantes, acesso fácil ao metro  e principais centros comerciais. Acesso fácil para as montanhas!",https://a0.muscache.com/pictures/04793ede-f50d-43f0-8c95-f532c2ace3cb.jpg,670148,https://www.airbnb.com/users/show/670148,Ursa,2011-06-06,,"Ola,  sou brasileira vivo em Santiago de Chile e Sao Paulo Brasil.",a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/50cab362-98bf-45f6-b467-9e1182e594a1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/50cab362-98bf-45f6-b467-9e1182e594a1.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Santiago, Santiago Metropolitan Region, Chile",Las Condes,,-33.41215,-70.58929,Entire rental unit,Entire home/apt,2,,1 bath,1.0,2.0,"[""Fire extinguisher"", ""Heating"", ""Pool"", ""Iron"", ""Gym"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Cable TV"", ""Hot tub"", ""Long term stays allowed"", ""Free parking on premises"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Washer""]","$55,073.00",1,90,1,1,90,90,1.0,90.0,,t,22,52,82,357,2022-09-22,0,0,0,,,,,,,,,,,f,1,1,0,0,
30,139270,https://www.airbnb.com/rooms/139270,20220922013638,2022-09-22,city scrape,Better Location,"<b>The space</b><br />Nice apartment in the Providencia neighborhood. Fully equipped, beautiful pool, Intenet, WIFI, Cable TV, Exercise Room, Lavandaria, Quincho. It is located near all the movement of Providence, a few minutes from downtown Santiago, where we find around the metro Los Leones, which gives practical option to see the city, but if you prefer you can find a lot of Bus for all neighborhoods of Santiago. We also have close to supermarkets, shopping centers like the Mall Panoramico, department stores such as Falabella, Paris stores, universities, parks, like Bustamante, Lions for sports and outdoor walks, and restaurants of the most diverse cuisines, for all tastes and needs!. We can also find more Bars for different tastes, Clubs, Big Cinemas, Cultural Exhibits varied and 20 minutes from International Airport AMBenitez. The neighborhood is one of the best in the city with wide range of tourists, businessmen and residents. We hope your stay unforgettable, we are waiting your",,https://a0.muscache.com/pictures/881424/6b951e97_original.jpg,679343,https://www.airbnb.com/users/show/679343,Mayer Ltda,2011-06-08,"Santiago, Chile",me gusta viajar y conocer personas de otros paises. I like traveling and meeting people from other countries.,,,,f,https://a0.muscache.com/im/users/679343/profile_pic/1307557589/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/679343/profile_pic/1307557589/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Santiago,,-33.44808,-70.65389,Private room in rental unit,Private room,2,,0 baths,1.0,1.0,"[""Long term stays allowed""]","$112,279.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
31,142622,https://www.airbnb.com/rooms/142622,20220922013638,2022-09-22,city scrape,"Dormitorio cama 2 plazas, baño en suite  y parking","Mi casa está en un lindo y pequeño condominio. Es un lugar silencioso y seguro. <br />El estacionamiento está dentro del condominio y a la vista.<br />El dormitorio matrimonial tiene buena luz y vista. Baño privado y en suite.<br /><br /><b>The space</b><br />My home is in a quiet and safe. The commune is ""La Reina"", also called the ""common garden"" because it is very green with trees and gardens in the sight of pedestrians.<br /><br />I have gym 2 blocks. Supermarket, banks, pharmacies and 4 blocks.<br />There is a place 3 blocks and a large park just 5 minutes by car.<br />There is a hospital, several shopping centers to small and medium sized 5 minute drive. At 15 minutes there are 3 major shopping centers.<br />A 10 minute drive we have a complex with 15 movie theaters, and subway station.<br /><br />We would love a family with one or two children. My kids are friendly and would be interesting to know people from other cultures.<br /><br />We do not allow smoking at home. We are com",,https://a0.muscache.com/pictures/1083572/5c1fc09d_original.jpg,639690,https://www.airbnb.com/users/show/639690,Gilda,2011-05-29,"Santiago, Chile","Me encanta viajar y conocer  distinas culturas y países. Usualmente practico yoga, spining y trekking
Me encantan la comida y los bailes de India, Tailandia y las mezclas de sabores.

Trabajo en una empresa de TI, donde estoy a cargo del marketing.
Soy vegetariana y no fumo, ni me gusta el olor del cigarro. 

Mis hijos son adolescentes y nos encanta conocer personas de otros países. Nuestra casa es ordenada, cómoda y somos buenos anfitriones. 
Arrendamos un dormitorio matrimonial con baño en suite, por un mínimo de 2 noches.",within a few hours,100%,50%,f,https://a0.muscache.com/im/users/639690/profile_pic/1329924766/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/639690/profile_pic/1329924766/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,La Reina,,-33.44522,-70.54603,Private room in home,Private room,2,,1 shared bath,1.0,1.0,"[""Clothing storage: closet"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Hair dryer"", ""Dining table"", ""Body soap"", ""Backyard"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Cooking basics"", ""Heating"", ""Cleaning products"", ""Portable fans"", ""First aid kit"", ""Room-darkening shades"", ""Stove"", ""Ceiling fan"", ""Dryer"", ""Microwave"", ""Bathtub"", ""Outdoor shower"", ""Lock on bedroom door"", ""Toaster"", ""Iron"", ""Patio or balcony"", ""Hangers"", ""Free street parking"", ""Essentials"", ""Coffee maker"", ""Outdoor dining area"", ""Shower gel"", ""Free parking on premises"", ""Kitchen"", ""Barbecue utensils"", ""Mosquito net"", ""Baking sheet"", ""Fire extinguisher"", ""Hot water"", ""Dedicated workspace"", ""Conditioner"", ""Laundromat nearby"", ""Shampoo"", ""Wine glasses"", ""Bread maker"", ""Outdoor furniture"", ""Dishes and silverware"", ""Washer""]","$42,105.00",3,15,3,3,15,15,3.0,15.0,,t,28,58,88,363,2022-09-22,2,1,0,2016-10-10,2022-04-16,4.5,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.03
32,144172,https://www.airbnb.com/rooms/144172,20220922013638,2022-09-22,city scrape,Bedroom furnished home environment,"<b>The space</b><br />Bedroom furnished family room private bathroom, TV video beautiful <br /> Main view Alameda Ave steps supermarkets steps museums theaters <br />  Santa Lucia meters, cinemas, churches, Cerro Santa Lucia, Cerro San Cristobal. <br /> very pleasant atmosphere. <br />  we have to offer individually breakfast, lunch or dinner very affordable prices. <br />                                   NO SMOKING",,https://a0.muscache.com/pictures/1055171/29abbe3f_original.jpg,698776,https://www.airbnb.com/users/show/698776,Elizabeth,2011-06-13,"Santiago Metropolitan Region, Chile","Soy una persona   Tranquila  independiente, Me gusta salir a comer, me salir al cine, paseos, caminar playas ",,,,f,https://a0.muscache.com/im/users/698776/profile_pic/1313238759/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/698776/profile_pic/1313238759/original.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,f,,Santiago,,-33.4435,-70.64535,Private room in rental unit,Private room,2,,1 bath,1.0,1.0,"[""Heating"", ""Pool"", ""Gym"", ""Long term stays allowed"", ""Elevator"", ""Kitchen"", ""Dryer"", ""Breakfast"", ""Air conditioning"", ""Washer"", ""TV""]","$56,140.00",6,365,6,6,365,365,6.0,365.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
33,147552,https://www.airbnb.com/rooms/147552,20220922013638,2022-09-22,city scrape,Near the mountain chain,"<b>The space</b><br />There are to disposition 2 rooms with bath, closet, the simple one and a double is in suite, with tv, wifi, without pets and estan at 1 hour of the centers of sky headlands, the heap, the coloured one and covered with snow valley we are located in Lo Barnechea and to 20 minutes of the airport, rely on the service I move (taxi) for a major tranquility for our guest,  <br /> We wait for them in CHILI",,https://a0.muscache.com/pictures/1063525/a8e81b53_original.jpg,712922,https://www.airbnb.com/users/show/712922,Karim,2011-06-17,"Santiago, Chile","Soy chef, me gusta viajar, me gusta la música, y las musica de los años '80",within a few hours,60%,0%,f,https://a0.muscache.com/im/users/712922/profile_pic/1310500941/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/712922/profile_pic/1310500941/original.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,f,,Lo Barnechea,,-33.36054,-70.51288,Shared room in home,Shared room,4,,1 shared bath,1.0,2.0,"[""Bed linens"", ""Refrigerator"", ""Wifi"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Breakfast"", ""Luggage dropoff allowed"", ""Backyard"", ""Cooking basics"", ""Heating"", ""First aid kit"", ""Dryer"", ""Microwave"", ""Iron"", ""Patio or balcony"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Coffee maker"", ""Free parking on premises"", ""Kitchen"", ""Indoor fireplace"", ""Hot water"", ""Cable TV"", ""BBQ grill"", ""Shampoo"", ""Dishes and silverware"", ""Washer""]","$39,298.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,5,0,0,2015-06-20,2018-04-22,5.0,4.2,4.6,4.6,4.8,4.8,4.6,,f,2,0,1,1,0.06
34,154395,https://www.airbnb.com/rooms/154395,20220922013638,2022-09-22,city scrape,Ubicacion 2D2B Luminoso METRO Amplio  lindaVista,If you want to live like a local In a light and comfortable place Steps from metro Militar Station A wide  bedr and wide living in  familiar dep . I can provide you the target to public locomotion and a basic .Nearly all. Safe district. Free parking<br /><br /><b>The space</b><br />SÃO BEM-VINDOS À NOSSA CASA/ WELCOME/BIENVENIDOS<br /><br />Charming spacious apartment. If you want to live as a local. Just steps from the main subway line (line 1) in a commercial and residential neighborhoods. With private indoor parking for city car.  <br /><br /> 1292 Sq Ft (120 m2.) IDEAL For 2 people. twin single beds. A Very large bedroom and one small. POSSIBLE 4 people (cabin for two people  in the second Dorm).  In WINTER beds with heated electric  mattress PAD.   Not recommended for young children (terraces without meshing).<br /><br />The neighborhood of Las Condes is currently the main focus of major corporate offices in the Country. For its level of service and security is the neighborhood of,"Located In the spinal cord of the city, easy to move anywhere,  security, steps from metro and buses, lot of fast food or formal restaurants. Voted recently as the commune with better quality of life in Chile",https://a0.muscache.com/pictures/miso/Hosting-154395/original/2765fda5-511d-4acb-b778-67efe5b4d695.jpeg,716143,https://www.airbnb.com/users/show/716143,Eugenio,2011-06-18,"Las Condes, Chile","Muy linda experiencia recibiendo AIRBNB visitas hace ya varios años. Tenemos mucho compromiso en ofrecer lo mejor que podamos para nuestras visitas. Toda la familia colabora. A veces se da oportunidad de compartir y conocer a nuestros GUEST.  Hemos viajado a muchos lugares hospedándonos por Airbnb
",within an hour,100%,100%,t,https://a0.muscache.com/im/users/716143/profile_pic/1308521561/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/716143/profile_pic/1308521561/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Santiago, Santiago Metropolitan Region, Chile",Las Condes,,-33.41433,-70.58213,Entire rental unit,Entire home/apt,4,,2 baths,2.0,4.0,"[""Clothing storage: closet"", ""Building staff"", ""Private entrance"", ""Free parking garage on premises \u2013 1 space"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Smoke alarm"", ""Cooking basics"", ""Radiant heating"", ""Cleaning products"", ""Portable fans"", ""Single level home"", ""Stove"", ""Drying rack for clothing"", ""Microwave"", ""Bathtub"", ""Security cameras on property"", ""Private patio or balcony"", ""Toaster"", ""Iron"", ""Hangers"", ""Essentials"", ""Coffee maker"", ""Kitchen"", ""Free washer \u2013 In unit"", ""HDTV"", ""Elevator"", ""Hot water"", ""Window guards"", ""Shampoo"", ""Liquido crema body soap"", ""Paid parking garage off premises"", ""Outdoor furniture"", ""Dishes and silverware""]","$49,771.00",7,180,7,7,1125,1125,7.0,1125.0,,t,21,37,67,330,2022-09-22,203,16,0,2012-05-12,2022-08-06,4.9,4.92,4.87,4.98,4.99,4.97,4.86,,f,1,1,0,0,1.61
35,154615,https://www.airbnb.com/rooms/154615,20220922013638,2022-09-22,city scrape,Furnished apartment near Metro,"<b>The space</b><br />Small apartment (25 m2) in a classy building near Metro (subway) Tobalaba station, in a good neighbourhood, wi-fi, cable tv, AC, kitchenette, terrace. <br />Building with Laundry and visit parking area.  <br />Security 24/7 with videosurveillance.  <br /> <br />Small apartment (25m2) furnished, located in a good neighborhood between Providencia and Las Condes, one block from the Metro station Tobalaba, is close to necessary services such as banks, supermarkets, shops, close to parks, to make roads or sports, is also close to restaurants for all tastes, bars, pubs <br />The apartment has Wi-Fi, cable TV, AC, kitchenette and terrace. <br />Building with laundry and parking for visitors. <br /> <br />Security 24 / 7 with camcorders. <br /> <br />Pequeño departamento (25m2) amoblado, ubicado en un buen barrio entre Providencia y Las Condes, a una cuadra de la estacion de Metro Tobalaba, Está cercano de los servicios necesarios como Bancos, Supermercados, Tiendas Comer",,https://a0.muscache.com/pictures/3632503/9bbc984b_original.jpg,743719,https://www.airbnb.com/users/show/743719,Roberto,2011-06-25,"Santiago, Chile","Me gusta viajar,  comidas variadas como pastas, mariscos,carnes,verduras,  
me gusta estar al aire libre,el cine,el baile,la arquitectura y la agronomìa.",within a few hours,100%,93%,f,https://a0.muscache.com/im/users/743719/profile_pic/1327356877/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/743719/profile_pic/1327356877/original.jpg?aki_policy=profile_x_medium,,4.0,8.0,"['email', 'phone']",t,t,,Las Condes,,-33.41641,-70.60232,Entire rental unit,Entire home/apt,2,,1 bath,1.0,1.0,"[""Building staff"", ""Private entrance"", ""Bed linens"", ""Wifi"", ""Refrigerator"", ""Long term stays allowed"", ""Hair dryer"", ""Dining table"", ""Body soap"", ""Hot water kettle"", ""Heating"", ""Single level home"", ""Stove"", ""Microwave"", ""Bathtub"", ""Air conditioning"", ""Paid parking garage on premises"", ""Private patio or balcony"", ""Hangers"", ""TV with standard cable"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Cable TV"", ""Laundromat nearby"", ""Shampoo"", ""Wine glasses"", ""Dishes and silverware""]","$42,105.00",2,365,2,2,365,365,2.0,365.0,,t,9,20,50,325,2022-09-22,51,6,0,2011-08-09,2022-07-15,4.57,4.71,4.59,4.82,4.86,4.96,4.59,,f,3,3,0,0,0.38
36,158137,https://www.airbnb.com/rooms/158137,20220922013638,2022-09-22,city scrape,Pieza independiente,"<b>The space</b><br />Es una habitacion dentro de la casa, que cuenta con una litera y closet. Es lindo pero es solamente para dormir, pero puedes ocupar toda la casa, con disponibilidad de ocupar el living, la cocina, el comedor y el patio de la casa.En verano se puede aprovechar una pequeña piscina.Hay un labrador y un gato en el entorno.It is a room in the house, with a bunk bed and closet. Only suitable for sleeping, but with availability of occupying the living room, kitchen, dining room and backyard.In summer you can enjoy a small pool.There is a labrador and a cat in the environment.Es ist ein Raum im Haus, mit einem Etagenbett und Schrank. Nur geeignet zum Schlafen, aber mit der Verfügbarkeit der Besetzung des Wohnzimmer, Küche, Esszimmer und Garten.Im Sommer genießen Sie einen kleinen Pool.Es ist ein Labrador und eine Katze in die Umwelt.",,https://a0.muscache.com/pictures/1045779/b955815c_original.jpg,759002,https://www.airbnb.com/users/show/759002,José,2011-06-29,"Santiago, Chile",Soy buen anfitrión y te ayudaré en todo lo que necesites en tu estadia. I am a good host and help you in everything you need for your stay.,,,,f,https://a0.muscache.com/im/users/759002/profile_pic/1309375846/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/759002/profile_pic/1309375846/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,Ñuñoa,,-33.46029,-70.59377,Private room in home,Private room,1,,0 baths,1.0,1.0,"[""Long term stays allowed""]","$37,426.00",1,730,1,1,730,730,1.0,730.0,,t,30,60,90,365,2022-09-22,0,0,0,,,,,,,,,,,f,1,0,1,0,
37,160729,https://www.airbnb.com/rooms/160729,20220922013638,2022-09-22,city scrape,Apartment on 9th floor. Stunning views!,"Fully Furnished Apartment, ideal for 2 people and up to 3 people with sleeper sofa. The apt. is in a very central location, close to Santa Isabel metro stop and near trending neighborhoods!<br /><br /><b>The space</b><br />The apt. has one room with en-suite bathroom and a living room with kitchenette. It is on the 9th floor and it has a little balcony for you to enjoy the stunning views of the city and the Andes mountains.<br /><br /><b>Guest access</b><br />The building has a pool, gym and washing machines available. Also you can rent event and BBQ spaces.<br /><br /><b>Other things to note</b><br />I can get you a cradle or any other special item upon request (and availability)","The apt. is located near hot and trending neighbourhoods  like Bellavista, Barrio Italia and Barrio Lastarria.  Cool cafes, restaurants and museums. One block away from supermarket and metro stop.",https://a0.muscache.com/pictures/46d43014-f52e-41f8-b003-2ecd4fdb76ba.jpg,769822,https://www.airbnb.com/users/show/769822,Ronald,2011-07-02,,,,,,f,https://a0.muscache.com/im/pictures/user/3563fa6f-0a6b-4128-bf47-2c4b9b54ef9f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3563fa6f-0a6b-4128-bf47-2c4b9b54ef9f.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,"Santiago, Región Metropolitana, Chile",Santiago,,-33.4484,-70.6322,Entire rental unit,Entire home/apt,2,,1 bath,1.0,2.0,"[""Building staff"", ""Oven"", ""Wifi"", ""Refrigerator"", ""Long term stays allowed"", ""Hair dryer"", ""Crib"", ""Cooking basics"", ""Smoke alarm"", ""First aid kit"", ""Single level home"", ""Stove"", ""Dryer"", ""Microwave"", ""Air conditioning"", ""TV"", ""Pool"", ""Iron"", ""Patio or balcony"", ""Hangers"", ""Essentials"", ""Coffee maker"", ""Kitchen"", ""Elevator"", ""Gym"", ""Children\u2019s books and toys"", ""Shampoo"", ""High chair"", ""Dishes and silverware"", ""Washer""]","$24,327.00",150,200,150,150,1125,1125,150.0,1125.0,,t,0,0,0,264,2022-09-22,17,0,0,2019-01-24,2019-10-03,4.65,5.0,4.47,4.94,4.82,4.94,4.71,,t,1,1,0,0,0.38
